id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,yr_built
952005863,20150505T000000,643950,3,2.25,1760,2122,3,3,9,2015
7772850060,20141110T000000,290000,3,2.5,1420,3542,2,3,8,2007
6130500070,20141008T000000,378000,3,2.5,1650,2082,3,3,8,2007
8682300400,20140619T000000,728050,3,2.5,2320,6775,1,3,8,2008
8956200990,20150426T000000,499160,4,2.5,2628,11466,2,3,9,2014
9532000070,20141201T000000,536000,4,2.5,2520,4831,2,3,8,2009
7570050070,20150205T000000,419900,5,3.5,2880,5000,2,3,8,2012
946000295,20141210T000000,469000,3,2.25,1440,1362,3,3,7,2014
3831250350,20150408T000000,374000,3,2.5,2185,6042,2,3,9,2009
6056100160,20140728T000000,182568,4,1.5,1500,2106,2,3,7,2014
1402970070,20140626T000000,334888,3,2.5,1769,7324,2,3,9,2012
2524059267,20140917T000000,799900,4,4,3650,18223,2,3,9,2013
8091670030,20140512T000000,383000,4,2.5,2160,6223,2,3,8,2010
1825079046,20141218T000000,580000,3,2.5,1820,374616,2,3,7,1999
255450390,20140707T000000,351999,3,2.5,2370,4200,2,3,8,2014
9301300270,20150223T000000,1.33E+06,3,3,3180,2758,2,3,11,2008
9347300160,20150125T000000,312000,3,2.5,1780,4077,2,3,8,2011
710600070,20140912T000000,674950,4,3.5,2650,3127,2,3,8,2011
5556300116,20141229T000000,1.11E+06,5,2.75,3300,7560,2,3,10,2007
1324300126,20150313T000000,415000,2,2.5,1160,1219,3,3,8,2007
9279700013,20140710T000000,1.25E+06,3,3,3460,5353,2,3,10,2007
3336500140,20140919T000000,208800,3,2.5,1390,2450,2,3,7,2009
2767604212,20141029T000000,452000,2,2.5,1260,1131,3,3,8,2006
6719600030,20150422T000000,837000,5,2.75,2940,5225,2,3,8,2010
3204930510,20150224T000000,780000,5,3.5,3190,4247,2,3,8,2013
7582700075,20141002T000000,1.49E+06,4,3.5,3930,6120,2,3,10,2007
191100435,20140926T000000,1.60E+06,5,3.75,3570,10125,2,3,10,2014
255450030,20140918T000000,369946,3,2.5,2420,4725,2,3,8,2014
9476200710,20140608T000000,530000,3,2.75,3400,7200,2,3,9,2009
1329300070,20150320T000000,386000,4,2.5,2478,6079,2,3,8,2012
357000135,20150218T000000,1.90E+06,4,2.5,3070,7830,2,3,11,2009
7203600560,20140911T000000,735000,4,3.5,3200,7605,2,3,9,2013
715010140,20141002T000000,1.75E+06,5,3.25,5790,12739,2,3,10,2014
3869900138,20150223T000000,489950,3,2.25,1590,926,3,3,8,2014
2114700374,20150413T000000,357500,3,3,1730,1442,2,3,8,2008
9264450550,20140520T000000,329995,4,2.5,2303,3680,2,3,8,2013
3862710200,20140925T000000,414000,3,2.5,1790,3754,2,3,8,2013
291310310,20141210T000000,533500,3,3.5,2490,3517,2,3,8,2005
3814900260,20150305T000000,402395,4,2.5,2669,5385,2,3,9,2014
8562790710,20150410T000000,725000,4,3.25,2610,2552,2,3,10,2008
3425069117,20140828T000000,1.28E+06,6,5.25,6160,27490,2,3,11,2007
2895800640,20140917T000000,239800,2,1.75,1290,1493,2,3,8,2014
3438500253,20140904T000000,616950,5,3.5,3560,5008,2,3,8,2013
3630200340,20141001T000000,1.26E+06,4,3.25,4360,6000,2,3,11,2007
2770601769,20140617T000000,435000,3,2.25,1230,1238,2,3,8,2009
2225069036,20140815T000000,925000,4,3.25,3640,60086,2,3,10,2005
9525600030,20150428T000000,631500,2,2.5,1780,2493,3,3,8,1981
993002108,20150330T000000,399995,3,1.5,1140,1069,3,3,8,2005
993000327,20140506T000000,369950,3,2,1270,1320,3,3,8,2006
1523059239,20150423T000000,475000,5,3.5,2780,3583,2,3,8,2005
7967000270,20141125T000000,353000,4,2.5,1912,5000,2,3,8,2012
7137800310,20150225T000000,329950,4,2.5,2300,9690,2,3,8,2006
2211300260,20150313T000000,367000,3,2.5,2828,4050,2,3,8,2013
8956200070,20140905T000000,447500,4,2.5,2425,9017,2,3,9,2013
1257201420,20140709T000000,595000,4,3.25,3730,4560,2,3,9,2015
1523300140,20140904T000000,325000,1,1,730,1942,1,3,7,2009
9831200186,20150203T000000,690000,2,2.5,1990,1756,3,3,9,2005
7660100238,20141111T000000,329950,3,2.5,1300,812,2,3,8,2008
5381000477,20150128T000000,399500,4,2.5,2560,7492,2,3,8,2014
207700180,20150121T000000,555000,5,2.5,2450,5047,2,3,8,2007
5288200072,20141001T000000,427000,2,1.5,1440,725,2,3,8,2011
9524100322,20141020T000000,375000,3,2.25,1140,1557,3,3,8,2007
1732800184,20140508T000000,499000,2,1.5,1110,957,2,3,8,2005
1425069103,20140718T000000,750000,3,2.5,2620,43832,2,3,8,2013
8165500790,20141229T000000,336900,3,2.5,1690,1200,2,3,8,2014
7658600081,20140919T000000,555000,2,2.75,1950,1610,3,3,8,2009
1245003268,20141106T000000,1.28E+06,4,3.5,3530,8126,2,3,10,2007
8010100220,20141014T000000,999950,4,3.5,3310,4684,2,3,9,2014
7974200452,20140625T000000,975000,5,3,2620,5477,2,3,10,2009
8943600360,20150219T000000,299000,3,2.25,1350,3582,2,3,8,2010
3026059361,20150417T000000,479000,2,2.5,1741,1439,2,3,8,2007
6130500120,20150417T000000,428000,3,2.5,1650,2201,3,3,8,2007
3575305485,20140829T000000,409000,3,2.5,1890,6500,2,3,7,2012
666000142,20150326T000000,798500,3,3,1950,1833,3,3,9,2009
7853280620,20141212T000000,689000,4,3.5,4490,5805,2,3,9,2006
8946390040,20140508T000000,375000,6,2.25,3206,5793,2,3,7,2012
5416300230,20140717T000000,775000,4,3.5,4130,77832,2,3,10,2011
1604730150,20141014T000000,639983,5,3,2800,5700,2,3,8,2014
8669180150,20150326T000000,300000,4,3,1984,4419,2,3,7,2010
1081330180,20141222T000000,627000,4,2.5,2750,11830,2,3,9,2014
2309710230,20150415T000000,275000,3,2.75,1740,5757,1,3,7,2010
2895800610,20140926T000000,352800,4,2.25,1800,2752,2,3,8,2014
3362400092,20150312T000000,565000,3,2.25,1540,1005,3,3,8,2008
3052700385,20150414T000000,765000,4,2.25,2030,2222,2,3,9,2015
2738640040,20150409T000000,644000,4,2.5,3310,4839,2,3,9,2007
8024200674,20150223T000000,461000,3,1.5,1270,1416,3,3,8,2007
3353400092,20141223T000000,270500,5,2.5,2406,7093,2,3,8,2006
6003500749,20140701T000000,640000,2,2.25,1540,965,3,3,9,2007
8956200530,20140805T000000,457000,4,2.5,2820,6983,2,3,9,2013
133000271,20141201T000000,355000,5,2.5,2540,5100,2,3,7,2014
6749700063,20141215T000000,356000,2,2.25,1230,989,3,3,8,2007
3278613060,20140805T000000,425000,4,2.5,1900,2766,2,3,8,2014
7708200880,20140923T000000,562500,5,2.75,2920,6327,2,3,8,2007
2767600673,20140701T000000,460000,3,2.5,1450,1053,2,3,8,2008
7299810040,20150406T000000,790000,4,3,5370,69848,2,3,10,2005
993000308,20150318T000000,401000,3,2,1270,1333,3,3,8,2006
3364900040,20140828T000000,1.10E+06,3,2.5,2550,5100,2,3,9,2014
9578090180,20150403T000000,850000,4,3,3070,7150,2,3,9,2007
9542840120,20140702T000000,274500,3,2.25,1450,4050,2,3,7,2010
3860900035,20150415T000000,1.94E+06,5,3.5,4230,16526,2,3,10,2008
7202300040,20140804T000000,808000,4,2.5,3480,6262,2,3,9,2003
1773100972,20140515T000000,312000,3,2.25,1490,974,2,3,7,2009
3626039424,20140616T000000,320000,3,2.25,1200,1400,3,3,8,2005
3175200220,20150113T000000,410000,3,2.5,2150,4332,2,3,8,2013
7852120120,20140620T000000,725000,3,3.5,3690,8837,2,3,10,2001
7813500040,20141015T000000,335000,4,2.5,1900,3301,2,3,7,2007
7242800040,20150120T000000,519990,4,3.25,1690,1321,2,3,8,2014
1442880650,20140610T000000,533112,4,2.75,2790,8853,2,3,8,2013
3355400242,20141028T000000,274900,3,2,1936,6612,2,3,7,2014
8562780540,20141222T000000,325000,2,2.25,1150,711,2,3,7,2013
923049203,20140529T000000,350000,4,2.5,2040,22653,2,3,7,2011
3578600141,20140923T000000,550000,4,2.5,2470,7539,2,3,9,2006
53500450,20150309T000000,311850,4,2.5,1890,4158,2,3,8,2014
1934800180,20150210T000000,526000,3,2.5,1626,1583,2.5,3,8,2007
3023000210,20141001T000000,375000,4,2.5,2250,5306,2,3,8,2012
1773100967,20150223T000000,299999,3,2.25,1350,1234,2,3,7,2007
2767704777,20140919T000000,436000,3,2.5,1460,1238,2,3,8,2008
1085621960,20141212T000000,303000,3,2.5,2056,3564,2,3,7,2014
2771602174,20140701T000000,525000,2,2.5,1160,1458,2,3,8,2012
6762700452,20140613T000000,575000,3,3,1384,1287,2,3,8,2006
5695000142,20141024T000000,420000,2,1.5,1100,1107,3,3,8,2008
9578140180,20140611T000000,329950,3,2.5,2456,7566,2,3,8,2012
2124069115,20141021T000000,1.83E+06,4,4.25,4500,215186,2,3,11,2009
3864000120,20150408T000000,1.18E+06,4,3.25,3780,10099,1,3,11,2006
2768200212,20140911T000000,499950,2,2.5,1320,1157,2,3,8,2014
7852070210,20140527T000000,1.15E+06,4,3,5940,11533,2,3,11,2004
7853361210,20150218T000000,400000,3,2,1650,5027,1.5,3,7,2009
8141310040,20140627T000000,246950,3,3,1670,4440,1,3,7,2014
6852700097,20140806T000000,630000,3,3.25,1610,1275,2,3,8,2005
7708210040,20140912T000000,561000,5,2.75,3370,10315,2,3,9,2006
53500760,20141208T000000,287000,4,2.5,2660,4082,2,3,7,2010
3528900771,20150331T000000,600000,3,3.25,1690,1473,2,3,8,2008
9126100813,20140828T000000,490000,3,2.25,1620,1062,3,3,8,2014
3679400503,20150330T000000,330000,3,1.75,1300,958,2,3,7,2011
1760650210,20141201T000000,286950,4,2.5,1610,4052,2,3,7,2013
2652501565,20150423T000000,1.55E+06,3,3.25,3530,4920,2,3,9,2015
1237500577,20150212T000000,880000,4,2.5,3550,8618,2,3,10,2007
6382500084,20141013T000000,577450,3,3,1730,1755,3,3,8,2014
3023000410,20150430T000000,405000,5,2.75,2400,4900,2,3,8,2011
2767601752,20140707T000000,510000,3,2.5,1420,1237,3,3,8,2014
2771604196,20140812T000000,465000,2,1.5,1220,1120,2.5,3,8,2008
1778500620,20140707T000000,1.30E+06,4,2.25,2360,4000,2,3,9,2013
1823059241,20150408T000000,609000,4,3.5,3990,11270,2,3,9,2007
9267200062,20140911T000000,336000,3,2.5,1260,1211,3,3,8,2004
3278606110,20150108T000000,375000,3,2.5,1580,2407,2,3,8,2013
1657530180,20141204T000000,294500,3,2.5,1760,2688,2,3,7,2005
2754700035,20141125T000000,925000,5,3.5,3420,4216,2,3,9,2008
2568200120,20141215T000000,730000,5,2.75,2870,6593,2,3,9,2006
6601200040,20140919T000000,280000,4,2.5,1934,5677,2,3,8,2013
2767601750,20140815T000000,500000,3,1.5,1220,962,3,3,8,2014
7853350220,20150324T000000,605000,3,2.75,2450,5750,2,3,9,2013
6163900628,20140516T000000,379950,3,3.25,1860,1787,3,3,8,2007
1689401526,20150323T000000,605000,3,2.5,1500,1119,3,3,7,2008
8725950360,20150501T000000,720000,2,1.75,1570,1108,3,3,9,2007
9826700697,20141103T000000,549900,3,2,1280,960,2,3,9,2014
9578500180,20150121T000000,427000,3,2.5,3192,5653,2,3,8,2014
9826700707,20141028T000000,492000,3,2.5,1690,1479,3,3,8,2005
8138870530,20140505T000000,419190,2,2.5,1590,1426,2,3,8,2014
4188300180,20141112T000000,650000,3,2.5,2870,7288,2,3,9,2012
5416510530,20141124T000000,379950,4,2.5,2580,4818,2,3,8,2005
4181200540,20140728T000000,269800,4,2.75,1830,3420,2,3,8,2012
2222059154,20140813T000000,407000,4,2.5,2927,6000,2,3,7,2011
8032700072,20150415T000000,580000,3,1.5,1320,1250,3,3,8,2008
7203140220,20150116T000000,389700,3,2.5,1720,3581,2,3,7,2011
1278000210,20150311T000000,110000,2,1,828,4524,1,3,6,1968
6058600220,20140731T000000,230000,3,1.5,1040,1264,2,3,9,2015
1442880610,20140829T000000,533380,4,2.75,2790,6685,2,3,8,2014
3679400484,20140918T000000,295500,3,2.5,1410,1332,2,3,7,2014
3825310180,20141007T000000,860000,4,4.5,4040,8400,2,3,9,2006
3630220180,20140708T000000,812000,4,3.5,3370,3634,2,3,9,2007
3336500180,20140605T000000,324500,3,2.5,1660,3990,2,3,7,2009
2781270530,20150326T000000,193000,2,1.75,910,2550,1,3,6,2004
993001563,20140522T000000,355000,3,2.25,1280,959,3,3,8,2005
9578060540,20140614T000000,525000,4,2.75,2360,4924,2,3,8,2008
2222059052,20150227T000000,370950,3,2.5,2529,9653,2,3,7,2012
1239400650,20141107T000000,1.24E+06,4,3.5,4700,10183,1,3,11,2002
8835800450,20150504T000000,950000,3,2.5,2780,275033,1,3,10,2006
293070120,20140918T000000,888990,4,2.75,3540,5500,2,3,9,2014
1176001117,20150319T000000,705000,3,2.5,1580,1321,2,3,8,2014
7889601165,20140826T000000,268000,3,2.5,1700,2250,2,3,7,2014
7227801581,20140507T000000,305450,3,2.5,1600,3573,2,3,7,2013
9895000040,20140703T000000,399900,2,1.75,1410,1005,1.5,3,9,2011
9528102993,20141229T000000,495000,3,1.5,1580,1228,3,3,8,2014
3746700120,20141104T000000,857326,3,3.5,3940,11632,2,3,10,2014
745530040,20140911T000000,845950,5,2.75,4450,9600,2,3,9,2014
7299600180,20140610T000000,303210,4,2.5,2009,5000,2,3,8,2014
2149800278,20141015T000000,343000,6,5,2732,7655,2,3,7,2009
2517000650,20140716T000000,300000,3,2.5,2090,4590,2,3,7,2005
6021503708,20141122T000000,334900,2,2.5,980,1013,3,3,8,2008
8559300120,20150416T000000,477500,5,3.5,2815,5619,2,3,9,2012
3305100230,20140618T000000,820000,4,2.5,3170,8523,2,3,9,2008
2135200155,20140805T000000,580000,5,3.25,3030,7410,2,3,8,2014
2919700109,20140722T000000,350000,2,2.5,1280,940,2,3,8,2006
8725950220,20150226T000000,910000,3,2.5,2030,1160,3,3,9,2007
1776230220,20140626T000000,414000,3,2.5,2490,4540,2.5,3,8,2012
9211010230,20150330T000000,525000,3,2.5,3030,4500,2,3,8,2009
1972201772,20150409T000000,650000,2,2.5,1470,690,3,3,8,2008
9268851320,20141210T000000,450000,3,2.25,1620,997,2.5,3,8,2012
1424059154,20140516T000000,1.27E+06,4,3,5520,8313,2,3,9,2008
626059365,20150412T000000,699000,3,3.5,3200,10344,2,3,10,2007
3885802136,20140723T000000,899000,4,2.5,2580,3943,2,3,8,2013
7967000150,20140808T000000,353500,4,3,2050,4000,2,3,8,2014
7853360720,20140908T000000,485000,3,2.5,2430,5867,2,3,7,2011
8562790150,20140626T000000,782900,4,3.25,3060,3898,2,3,10,2014
1226039124,20150428T000000,529000,2,2,1540,9714,2,3,8,2008
2767704251,20150416T000000,514700,3,3.25,1310,1072,2,3,8,2008
3862710210,20140520T000000,409316,3,2.5,1800,3168,2,3,8,2014
255460330,20150506T000000,388598,3,2.5,2370,4200,2,3,8,2014
291310610,20150227T000000,415000,3,2.25,1445,1512,2,3,7,2004
9126101121,20150407T000000,521500,3,2.25,1450,1619,2,3,8,2006
9274200322,20140820T000000,580000,3,2.5,1740,1236,3,3,8,2008
6666830230,20140630T000000,882566,4,2.5,3560,5265,3,3,8,2014
1604601803,20150408T000000,525000,3,2.75,2130,1400,2,3,9,2010
7702080150,20141201T000000,515000,5,2.75,2980,4502,2,3,9,2007
7853400220,20140926T000000,589410,3,3,2840,7201,2,3,9,2014
3895100039,20150324T000000,757500,4,2.5,3420,6845,2,3,9,2009
7697000150,20141002T000000,284000,3,2.5,1660,4083,2,3,7,2013
8562780530,20150328T000000,338500,2,2.25,1150,711,2,3,7,2013
291310180,20140613T000000,379500,3,2.25,1410,1287,2,3,7,2005
1972205633,20140723T000000,550000,3,2,1420,1369,2.5,3,9,2007
3023000120,20140902T000000,294900,3,2.5,1860,5025,2,3,8,2010
7548301056,20140609T000000,345000,2,1.5,1340,1210,2,3,8,2008
9826701201,20150209T000000,450000,2,1.5,1530,1012,2,3,8,2005
6300500476,20150415T000000,420000,3,2.5,1509,1114,3,3,8,2014
2597490410,20150402T000000,740000,3,2.5,2350,3798,2,3,8,2013
3448001411,20150220T000000,286000,2,1.5,1010,825,3,3,7,2007
745530180,20150317T000000,870000,5,3.5,4495,10079,2,3,9,2013
3879900753,20141114T000000,727000,3,2.5,1580,991,3,3,9,2009
2781230230,20150204T000000,395000,4,3,2750,7965,2,3,9,2012
3629990180,20140805T000000,535000,4,2.25,1890,3615,2,3,7,2005
9352900222,20141229T000000,255000,3,2.25,1320,963,2,3,7,2007
7338220120,20141015T000000,260000,4,2.5,2150,3721,2,3,8,2006
325059287,20140910T000000,810000,4,2.5,3340,8384,2,3,9,2014
7203140360,20141201T000000,359782,3,2.5,1850,3400,2,3,7,2010
6056110150,20150320T000000,500000,2,2.5,1950,2162,2,3,9,2012
7203230040,20141027T000000,1.05E+06,5,3.25,4240,9588,2,3,9,2014
8121100155,20150225T000000,810000,4,3.5,2700,2868,2,3,11,2006
7853370620,20150206T000000,605000,5,4,3040,6000,2,3,8,2011
6400700264,20150317T000000,730000,4,2.5,2460,7930,2,3,8,2005
1760650880,20150317T000000,327000,4,2.5,2110,3825,2,3,7,2013
567000382,20141110T000000,370000,2,1,780,1133,2,3,7,2009
7852100150,20140625T000000,459000,5,3.5,2640,6895,2,3,7,2001
6447300365,20141113T000000,2.90E+06,5,4,5190,14600,2,3,11,2013
2622059197,20141210T000000,365000,4,2.5,2420,8404,2,3,8,2013
1389600040,20141226T000000,255000,4,2.5,1987,6000,2,3,7,2011
9276200220,20140717T000000,375000,1,1,720,3166,1,3,6,1920
7904700032,20141002T000000,375000,2,1.5,1130,912,2,3,8,2006
3744000040,20140722T000000,518380,4,2.5,2810,4500,2,3,9,2014
1773100604,20140721T000000,346000,3,3.25,1500,1442,2,3,8,2007
9268850360,20150223T000000,302059,4,2,1390,745,3,3,7,2008
7853420450,20140519T000000,575000,4,2.5,2500,4945,2,3,9,2013
8956200770,20140723T000000,549950,4,3.5,3906,9674,2,3,9,2014
2424059170,20150219T000000,900000,5,6,7120,40806,2,3,12,2007
1934800133,20140711T000000,397500,3,2.5,1470,1256,2,3,8,2006
5556300109,20141121T000000,1.08E+06,5,3.5,3230,7560,2,3,10,2007
2326600150,20150422T000000,775900,3,2.5,2700,5764,2,3,9,2014
3751600409,20150508T000000,510000,4,2.5,4073,17334,2,3,8,2008
3814900210,20140829T000000,471275,4,2.5,3361,5038,2,3,9,2014
9542840730,20140911T000000,288000,4,2.25,1610,3560,2,3,7,2010
2937300540,20141016T000000,989990,4,3.5,3830,7150,2,3,9,2014
7549800543,20140612T000000,300000,3,3.25,1470,1235,2,3,7,2008
4058800439,20140623T000000,664950,5,3,3190,7081,1,3,9,2013
7853430180,20140716T000000,699188,4,3.25,3250,5478,2,3,9,2014
982850120,20150303T000000,390000,3,2.25,1490,4539,2,3,7,2009
9476010120,20150321T000000,670000,5,2.75,2900,5155,2,3,8,2008
5200087,20140709T000000,487000,4,2.5,2540,5001,2,3,9,2005
7308600040,20140723T000000,769995,5,2.75,3360,12080,2,3,9,2014
1498301048,20140508T000000,321950,2,1.25,860,1277,2,3,7,2007
2738630040,20150427T000000,613500,4,2.5,3020,6068,2,3,9,2006
6300500081,20140806T000000,300000,3,2.5,1330,1200,3,3,7,2002
3845100620,20141125T000000,400950,4,2.5,2578,4554,2,3,9,2014
255450040,20140918T000000,389517,4,2.5,2640,4725,2,3,8,2014
880000211,20140821T000000,255000,3,1.75,1260,1133,2,3,7,2011
2163900081,20150220T000000,1.08E+06,3,2.5,1990,1891,3,3,9,2012
7853370440,20141121T000000,637850,5,3.25,3340,4900,2,3,9,2014
3448900290,20140828T000000,636230,4,2.5,2840,6284,2,3,9,2013
263000006,20141216T000000,375000,3,2.5,1530,1131,3,3,8,2009
1972200882,20140604T000000,586500,3,2.5,1780,1487,3,3,8,2006
7853270630,20150120T000000,544000,4,2.5,2340,6973,2,3,8,2005
7852130430,20140806T000000,425000,4,2.5,2390,5021,2,3,7,2002
7383450250,20150311T000000,374950,4,2.5,2090,3777,2,3,8,2012
3449000010,20150312T000000,294570,3,1,1140,8400,1,4,7,1960
2690100170,20141013T000000,300000,3,2.5,1960,1477,2,3,7,2012
9578500920,20140910T000000,395950,5,3.5,2738,6031,2,3,8,2014
8562900430,20140718T000000,800000,4,2.5,3691,11088,2,3,8,2013
1442880380,20140730T000000,439990,3,2.5,2340,5171,2,3,8,2013
3204930170,20141106T000000,680000,4,3.5,2510,3763,2,3,8,2013
4449800480,20150318T000000,677790,6,3,2800,4213,2,3,8,1998
3862710010,20150501T000000,424950,3,2.5,1650,4777,2,3,8,2013
301402280,20150331T000000,223990,2,2.25,1061,2884,2,3,7,2013
2867300170,20150513T000000,498000,4,2.5,3402,14355,2,3,10,2014
5635100080,20141031T000000,359950,4,2.5,2542,6120,2,3,8,2014
1624079024,20140515T000000,720000,3,2.5,3150,151588,2,3,9,2007
9211010840,20141112T000000,530000,4,2.5,3010,9000,2,3,8,2008
7697000020,20141007T000000,295000,3,2.5,1660,4898,2,3,7,2011
3832050130,20141021T000000,255500,3,2.5,1770,5000,2,3,7,2009
3630240020,20140521T000000,556000,3,3,1960,1168,2,3,9,2007
1389600080,20140710T000000,277950,4,2.5,1889,6000,2,3,7,2012
2781230080,20150408T000000,431000,4,2.5,3040,6000,2,3,9,2007
7203100660,20141117T000000,780000,4,2.75,3420,6787,2,3,9,2010
1806900502,20141014T000000,649000,3,3.25,1720,936,2,3,8,2004
3022800010,20140714T000000,447000,3,2.5,1740,3043,2,3,7,2012
6666830250,20140505T000000,712198,4,2.5,2450,4247,2,3,8,2013
7242800020,20140815T000000,277140,3,1.5,1190,785,2,3,8,2014
2867300190,20140528T000000,363000,4,2.5,3753,7204,2,3,10,2008
8564860130,20150202T000000,598992,5,3.5,3440,6037,2,3,9,2014
2770603522,20141211T000000,585000,3,2.5,2160,1250,3,3,8,2010
9544200422,20140731T000000,1.27E+06,4,2.75,3820,8850,2,3,10,2014
4253400104,20150212T000000,380950,2,2,1120,1039,2,3,7,2007
1085622890,20140708T000000,333490,4,2.5,2250,3916,2,3,8,2014
9268851630,20140604T000000,520000,3,3.25,1540,1487,2,3,8,2011
8562780190,20141007T000000,315000,2,2.25,1240,705,2,3,7,2009
2767600686,20150331T000000,487000,2,1.5,1160,1118,2,3,8,2007
7207900080,20140808T000000,424950,5,3.5,2760,3865,2.5,3,8,2013
2770601457,20150210T000000,542300,3,2.25,1580,1487,3,3,9,2013
1773100920,20141211T000000,320000,3,3.25,1480,1192,2,3,8,2013
1024069027,20140723T000000,1.14E+06,4,3.25,3740,11467,2,3,10,2014
7853361310,20141215T000000,425000,4,2.5,1950,5000,2,3,8,2012
6824100029,20141031T000000,474950,3,3,1530,1568,3,3,8,2012
255450250,20140804T000000,307635,3,2.5,1820,4200,2,3,8,2014
2428100130,20141210T000000,834538,3,2.5,2760,6187,2,3,10,2014
1042700050,20140723T000000,769995,5,2.75,3010,5398,2,3,9,2014
7853280250,20150424T000000,820875,5,3.25,3860,9387,2,3,9,2006
7853410170,20150316T000000,595500,4,2.5,2490,6537,2,3,8,2013
2708450020,20140912T000000,450000,4,2.5,3236,9608,2,3,10,2005
7852140170,20150421T000000,695000,4,2.5,2830,14538,2,3,8,2003
1459920010,20150323T000000,300000,3,2,1451,7159,1,3,7,2010
3438500250,20140623T000000,515000,5,3.25,2910,5027,2,3,8,2013
1890000169,20140903T000000,545000,3,2.5,1280,1845,3,3,8,2009
1250200414,20150218T000000,365000,3,2.25,1110,979,2,3,7,2008
2564900470,20140714T000000,718500,4,2.75,2840,8800,2,3,9,2008
2895800780,20150401T000000,279800,3,1.75,1410,2052,2,3,8,2014
6306800050,20140925T000000,486940,4,2.5,3250,13360,2,3,9,2014
6928000605,20140626T000000,525000,4,2.75,3030,6625,2,3,8,2011
3814900950,20140725T000000,345000,4,2.5,1983,6002,2,3,9,2012
8562770080,20141030T000000,613000,3,3.25,2440,2812,2,3,8,2005
3831250130,20140825T000000,370000,3,2.5,2313,5700,2,3,9,2011
3629990020,20141002T000000,449500,3,2.25,1260,2556,2,3,7,2005
9532000010,20150416T000000,515000,3,2.5,2000,3837,2,3,8,2011
8562780430,20150504T000000,346100,2,1.75,1150,698,2,3,7,2013
2781230020,20141209T000000,398500,4,2.5,2820,6666,2,3,9,2007
8658301060,20140820T000000,310000,2,1.75,1160,2500,2,3,7,2008
301402140,20150226T000000,250000,3,2.25,1481,2820,2,3,7,2012
8923600020,20140806T000000,1.88E+06,5,3.5,4390,6220,2,3,9,2013
8725950020,20140827T000000,695000,2,1.75,1570,1207,3,3,9,2007
1121000357,20140827T000000,1.09E+06,4,3,3410,6541,2,3,9,2007
1042700290,20140804T000000,864327,5,3.25,3480,6507,2,3,9,2014
7308600010,20140616T000000,749995,4,3.25,3430,9870,2,3,9,2014
7708210050,20140610T000000,525000,5,2.75,2880,8364,2,3,9,2006
5631500285,20141121T000000,659950,3,2.5,2990,9413,2,3,10,2006
524059063,20140506T000000,1.80E+06,5,5,4490,10279,2,3,10,2013
7203160190,20141029T000000,950000,5,4,4100,8120,2,3,9,2011
1692900095,20140618T000000,1.40E+06,4,2.75,3870,10046,2,3,11,2005
3438500346,20140702T000000,265050,2,1.5,800,2119,2,3,7,2008
9268850290,20150306T000000,450000,3,2.25,1620,1057,3,3,8,2009
2419700080,20150505T000000,915000,4,2.5,2910,4356,3,3,8,2010
1235700052,20140630T000000,963000,4,3.25,3530,8589,2,3,10,2007
4233800020,20141008T000000,270000,4,2.5,2701,5821,2,3,7,2013
3278612570,20140724T000000,294000,2,2.5,1380,889,2,3,7,2012
6638900461,20140605T000000,700000,3,2.5,2050,4185,2,3,9,2011
4233600190,20150316T000000,1.07E+06,3,4,3370,8252,2,3,10,2014
7987400285,20150429T000000,494900,3,2.5,2040,2500,2,3,7,2008
9532000500,20140801T000000,415000,3,2.5,1610,3600,2,3,8,2010
8564860280,20140502T000000,459990,3,2.5,2680,5539,2,3,8,2013
8691440440,20141003T000000,882990,4,3.5,3560,6562,2,3,10,2014
1099950050,20141229T000000,620000,4,3.5,3880,8244,2,3,10,2007
3304040130,20150212T000000,375900,3,2,1824,7120,1,3,9,2010
8562790480,20141006T000000,654000,3,2.5,2220,2873,2,3,10,2012
4457300005,20150325T000000,1.84E+06,4,3.25,4140,11007,2,3,10,2013
8856003839,20141210T000000,215000,3,2.5,1322,6006,2,3,7,2009
1972200728,20141124T000000,630500,3,2.5,1909,1300,3,3,8,2006
8691420050,20141107T000000,855000,4,3.5,3460,7702,2,3,10,2010
6601200020,20150127T000000,235245,4,2.5,1954,5075,2,3,8,2007
200480020,20140710T000000,770000,5,2.5,3000,7912,1,3,9,2007
7203170190,20140619T000000,734990,4,2.5,2650,6884,2,3,8,2012
3885802134,20150109T000000,880000,4,2.5,2580,3436,2,3,8,2013
9578060420,20150114T000000,525000,4,3,2650,4924,2,3,8,2011
3630200080,20140807T000000,775000,4,3.5,3390,3960,2,3,10,2008
3876900089,20150430T000000,687015,3,1.75,1470,873,3,3,10,2009
3630130130,20141112T000000,663000,3,2.5,1910,5125,2,3,9,2006
3326059253,20150330T000000,815000,4,2.5,3030,7187,2,3,9,2005
2224069109,20150427T000000,1.05E+06,4,3.25,2930,25020,2,3,9,2013
3862700020,20150423T000000,433190,3,2.5,1650,2787,2,3,8,2014
3629980080,20141210T000000,725000,4,2.5,2870,5118,2,3,9,2006
7299600950,20150408T000000,279950,3,2.5,1608,4800,2,3,8,2013
5528600005,20150327T000000,272167,2,2.5,1620,3795,2,3,7,2014
3052700419,20140616T000000,468500,3,2.5,1350,1186,2,3,8,2007
9542840630,20140602T000000,298000,3,2.5,1950,3600,2,3,7,2010
